classificacao_manuela,id,text
1,1609390313017331714,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 323 itanhaém tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1609390254326259714,sp 055 rio-santos trecho bertioga sebastião km 192 supermercado krill tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1609390201172037633,sp 055 rio-santos trecho sebastião ubatuba km 055 ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1609390121803038720,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 059 região mogi cruzes tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609390066862026755,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base polícia rodoviária tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609390000029765632,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609358697561473024,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia tráfego intenso dois sentidos tempo encoberto visibilidade reduzida
1,1609357704757215233,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 046 portal campos jordão tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609357599333285889,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
0,1641937584149389314,andre_borges alertario boa noite andré imagem específico inea usamos normalmente alerta rio
1,1641933322161991681,chuva zona oeste câmeras cor guaratiba registra chuva região previsão raios atenção apra próximas previsões temporj corinforma
1,1641932185362898945,iascomenta alertario previsão chuva intensidade menor ontem
1,1641925284864638976,tempo agora segundo alertario núcleos chuva deslocam regiões costa verde médio paraíba regiões santa cruz sepetiba temporj corinforma
1,1641921698478915585,flamaiordetds transitorj acidente desfeito via deve começar fluir melhor breve
0,1641910999623008256,luzipecanha recomendamos usar linha tempo seguindo vez aplicativo
1,1641896426467741708,saída baixada voltando casa veja condições principais vias dão acesso região av brasil lentidão ramos penha l vermelha retenções fundão washington luiz chegada dutra viasexpressas corinforma
1,1641890832126038026,no domingo 02/04 ventos úmidos manterão tempo instável rio chuva fraca moderada isolada qualquer hora dia podendo forte rápida madrugada alexsoresrio temporj corinforma
1,1641890830565662722,sábado domingo previsão chuva amanhã frente fria litoral sudeste influencia tempo ocasionando pancadas chuvas períodos tarde noite podendo vir acompanhada rajadas vento moderado forte temporj corinforma
1,1641890828338581518,sexta tempo instável rio segundo alertario noite hoje tempo permanece instável previsão pancadas chuvas isoladas ventos fracos moderados temperaturas seguiram estáveis relação dia anterior temporj corinforma
1,1641890451711053843,caminhão enguiçado gávea veículo ocupa faixa avenida padre leonel franca próximo túnel rafael mascarenhas sentido conrado cet-rio local trânsito lento desde rua mário ribeiro zonasul corinforma
0,1641887818510204928,claudia94465761 alertario olá claudia respondendo mensagem 20 horas atrás
0,1641883105354031105,gil__crf obrigado gil vamos informar desenvolvedores
0,1641878030544154624,cor celular sabe cor funciona 24 horas todos dias monitorando cidade né tal receber previsão tempo condições trânsito celular baixe app cor android ios
1,1641872534822871044,trânsito avenida ministro ivan lins via barra trânsito congestionado brt jardim oceânico ponte joatinga zonaoeste corinforma
0,1641856235468095500,ricardojuniorcm olá ricardo deve usando linha tempo recomendamos use linha tempo seguindo cor informa condições tempo trânsito tempo real 24 horas dia 7 dias semana
0,1641849631389655040,despedida março aqui admin aliviado fim desse mês parecia ter fim esperanças renovadas abril suave conta gente
0,1641847828111826944,viu alguma informação twitter ficou vontade saber site cor lugar lá toda previsão tempo detalhada interdições obras cidade clicar corrio corinforma
1,1641842369392697351,fla x flu maracanã neste sábado fim semana 1ª partida final campeonato carioca flamengo fluminensefc 20h30 maracanã diversas vias entorno estádio interditadas saiba zonanorte corinforma
1,1641832737156808711,av francisco bicalho obras dias úteis 15h av francisco bicalho passa obras inversão sentido viário realização serviço equipes vão fechar agulhas trânsito existentes pista sentido rodoviária atenção via centro
1,1641818461499273218,ponte santos dumont acidente carro colidiu moto sentido linha amarela cet-rio bombeiros local congestionamento toda avenida ayrton senna desde altura orla zonaoeste corrio
1,1641812932827684872,túnel acústico acidente utilitário moto sentido lagoa cet-rio bombeiros local reflexos lagoa-barra desde shopping fashion mall viasexpressas corrio
0,1641802540135378945,dica dia acompanhe tudo sobre trânsito tempo transportes redes cor quer ter cor palma mão baixe app versões android ios fuja trânsito saiba tudo sobre tempo bem rapidinho
1,1641793313366786050,estrada grajaú-jacarepaguá acidente carro altura km 3 engenho novo sentido grajaú cet-rio local viasexpressas corrio
1,1641782967507746817,rua engenheiro mario carvalho liberada após acidente altura estação brt marambaia sentido galeão retenções trecho zonanorte corrio
1,1641780461054697473,acidente avenida rodrigues alves colisão carro moto ocupa faixa pista altura rua professor pereira reis sentido aeroporto santos dumont cet-rio local retenções desde rodoviária centro corrio
1,1641770805091528706,vicente carvalho acidente carro colidiu rua engenheiro mario carvalho altura estação brt marambaia sentido galeão corredor expresso ônibus interditado concessionária local trânsito intenso trecho zonanorte corrio
1,1641768970360590338,linha amarela sentido barra trânsito apresenta lentidão saída 9c nova américa chegada avenida ayrton senna trânsito congestionado desde altura freguesia sentido fundão trânsito intenso trechos lentidão corinforma
1,1641764301810663426,linha vermelha liberada após acidente carro moto próximo presidente kennedy sentido centro trânsito intenso lento vigário geral aeroporto internacional retenções maré caju viasexpressas corrio
1,1641759279274242049,trânsito linha vermelha lentidão pontos retenção sentido centro trecho parque missões fundão caju sentido baixada trânsito boas condições corinforma viasexpressas
1,1641756906430648320,queda moto guadalupe acidente estrada comboatá ocupando faixa altura posto shell trânsito congestionado trecho reflexos desde rua beberibe bombeiros local corinforma
1,1641750582628085760,giro trânsito avenida brasil sentido centro trânsito lento pontos retenção bangu guadalupe congestionamento irajá ramos caju lentidão trechos retenção sentido zona oeste boas condições lentidão guadalupe corrio
1,1641745798441455616,"céu irá variar parcialmente nublado nublado previsão pancadas chuva isoladas tarde noite podendo vir acompanhadas raios ventos apresentarão intensidade fraca moderada 51,9 km h temporj"
0,1641745796721778691,segundo alerta rio condições tempo nesta sexta-feira 31/03 cidade rio janeiro influenciadas ventos médios altos níveis atmosfera temporj
1,1641745794670764032,sexta 31/03 previsão pancadas isoladas chuva raios máxima 34ºc bom dia cariocas hoje previsão chuva aqui pra capital vai sair leva dia vai quente máxima 34ºc chuvas podem vir raios vem conferir temporj
1,1641742133186158593,av francisco bicalho obras corinforma 07h 15h av francisco bicalho passa obras inversão sentido viário realização serviço equipes vão fechar agulhas trânsito existentes pista sentido rodoviária atenção via centro
1,1641739246695337984,trânsito zona norte rua uranos boas condições trânsito lentidão altura rua euclides faria rua leopoldina rego congestionamento reflexos rua cardoso morais trânsito intenso av itaóca boas condições rua dona isabel corinforma
1,1641736637850832897,trânsito túnel rebouças sentido lagoa rodrigo freitas trânsito apresenta boas condições retenções acesso avenidas borges medeiros epitácio pessoa sentido centro trânsito boas condições corinforma
0,1641732087563665409,linha direta cor startup linha direta espaço exclusivo app envio alertas geolocalizados sobre acidentes trânsito impactos chuvas cor baixe android ios
0,1641711936885669890,sabe cor funciona 24 horas todos dias monitorando cidade né tal receber previsão tempo condições trânsito celular baixe app cor android ios
1,1641666844959338497,lagoa-barra liberada após retirada dois carros envolvidos acidente saída túnel zuzu angel sentido barra trânsito retenções via boa movimentação dirija cautela viasexpressas
1,1641656520650661889,tempo rio segundo alerta rio atuação nuvens baixas cidade mantém previsão chuviscos chuva fraca pontos isolados rio próxima hora temporj
1,1641656161404440576,estrada grajaú-jacarepaguá liberada após retirada árvore caiu interditou via sentido grajaú cuidado trafegar via pistas escorregadias viasexpressas
1,1641645980662603776,benfica rua luiz gonzaga liberada após manifestação interditar via altura largo pedregulho trânsito retenções trecho dirija cautela zonanorte
1,1641641196131950592,"chuva fraca rio sistema alerta rio registrou chuva fraca 0,2 mm apenas guaratiba penha 0h 0h15 apesar diminuição chuva atenção ruas alagadas pistas escorregadias evite acidentes chuvarj"
1,1641631229983203329,lagoa-barra acidente dois carros sentido barra dois carros envolveram acidente lagoa-barra saída túnel zuzu angel sentido barra retenções via reflexos túnel acústico cet-rio bombeiros pm atuam local opte av niemeyer
1,1641630516733411328,centro rua benedito hipólito interditada realização desmontagem estrutura carnaval rua benedito hipólito totalmente interditada altura rua carmo neto av salvador sá vai bloqueada busque rotas alternativas centro
0,1641612707064414208,sirenes desmobilizadas todas 81 sirenes ativadas 50 comunidades rio desmobilizadas previsão chuva fraca resto noite temporj corinforma
1,1641606234888339461,túneis zuzu angel acústico cet-rio informa vias sentido gávea fechadas domingo quinta 22h30 05h30 obras rotina viasexpressas corrio corinforma
1,1641593180838666243,alagamentos evite deslocar áreas afetadas r castro alves méier av bras pina alt guanabara praça cícero cristóvão av maracanã rua sidônio paes cascadura estr mal alencastro ricardo albuquerque r barreiros ramos
0,1641591135352020994,app quer receber alertas geolocalizados cor baixe app cor liberado todos celulares app download versões android ios corrio corinforma
1,1641583967408214017,sirenes acionadas – 20h31 defesa civil centro operações rio informam 81 sirenes acionadas 50 comunidades cidade evite deslocamento busque pontos seguros saiba chuvasrj corinforma
1,1641583117658980352,atenção cariocas cidade registra diversos pontos alagamentos pontos zona norte cidade evite deslocar procure local seguro água escoe chuvarj corinforma
1,1641578732795179009,bolsão d'água evite deslocar áreas afetadas chuvas atingem várias regiões cidade avenida brasil altura rua filomena nunes olaria sentido centro avenida brás pina rua castro alves méier rua adail bonsucesso
1,1641578175153963008,"estrada grajaú jacarepaguá interditada atenção atingidas condições protocolares interdição via critério protocolar verificado registro chuva grajaú alertario 59,0 mm h temporj corinforma"
0,1641577319931289600,51 sirenes acionadas atenção 51 sirenes acionadas 28 comunidades município lista detalhada temporj corinforma
0,1641577102913810432,atenção 42 sirenes acionadas defesa civil recomendação população encontra áreas risco dirigir pontos apoio confira lista completa sirenes acionadas
1,1641576789695934465,atenção interdições programadas ocorrer diariamente durante 30 dias 7h 15h dias úteis 7h 19h finais semana feriados interditada meia faixa rolamento junto canteiro central forma alternada corinforma
0,1641576034188312576,curte podcast tá sabendo aqui cor próprio podcast podcor solta play
1,1641575491822923776,bolsões d'água evite deslocar áreas afetadas rua barros barreto bonsucesso rua itacuruçá tijuca rua luiz gonzaga cristóvão av dom hélder câmara altura norte shopping número 4242
1,1641574211243200521,rio estágio atenção – 19h45 município rio entrou estágio atenção 19h45 desta quinta-feira 30/03 saiba corinforma chuvasrj
1,1641572192436760578,bolsão d'água avenida brasil atenção bolsão d'água altura ramos sentido zona oeste equipes prefeitura atuam local
1,1641570362172510208,"chuva forte zona norte alertario 19h15 19h30 registro 19,8 mm grande méier 17mm penha choveu forte irajá anchieta cristóvão grajaú mantenham local seguro atenção próximas atualizações temporj"
1,1641568722493095939,pistas escorregadias atenção motorista chove diversos pontos cidade nesta noite pistas molhadas podem ficar escorregadias siga recomendações evite acidentes procure dirigir velocidade reduzida mantenha faróis acesos temporj
